"Periodo","Mes","Codigo_departamento","Departamento","Codigo_municipio","Municipio","Nombre_comercial","Bandera","Direccion","Producto","Precio","Estado"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS","MOBIL","CALLE 145 No. 21-93","GASOLINA CORRIENTE OXIGENADA","9.290","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS","MOBIL","CALLE 145 No. 21-93","BIODIESEL EXTRA","10.710","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS","MOBIL","CALLE 145 No. 21-93","BIODIESEL EXTRA","10.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS","MOBIL","CALLE 145 No. 21-93","GASOLINA EXTRA OXIGENADA","17.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO LAS VEGAS","PETROBRAS","AVENIDA CARRERA 45 No. 164-74","BIODIESEL EXTRA","9.150","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO LAS VEGAS","PETROBRAS","AVENIDA CARRERA 45 No. 164-74","GASOLINA CORRIENTE OXIGENADA","9.320","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO LAS VEGAS","PETROBRAS","AVENIDA CARRERA 45 No. 164-74","GASOLINA EXTRA OXIGENADA","16.900","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS LA TEXANA","MOBIL","AUTOPISTA NORTE No. 192-18-30","BIODIESEL EXTRA","9.152","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS LA TEXANA","MOBIL","AUTOPISTA NORTE No. 192-18-30","GASOLINA CORRIENTE OXIGENADA","9.372","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS LA TEXANA","MOBIL","AUTOPISTA NORTE No. 192-18-30","GASOLINA EXTRA OXIGENADA","16.699","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO PTE ARANDA","MOBIL","AVENIDA CARRERA 50 No. 19-21","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO PTE ARANDA","MOBIL","AVENIDA CARRERA 50 No. 19-21","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO PTE ARANDA","MOBIL","AVENIDA CARRERA 50 No. 19-21","GASOLINA EXTRA OXIGENADA","16.810","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO PTE ARANDA","MOBIL","AVENIDA CARRERA 50 No. 19-21","GASOLINA EXTRA OXIGENADA","17.210","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO PTE ARANDA","MOBIL","AVENIDA CARRERA 50 No. 19-21","GASOLINA CORRIENTE OXIGENADA","9.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO PTE ARANDA","MOBIL","AVENIDA CARRERA 50 No. 19-21","GASOLINA CORRIENTE OXIGENADA","9.530","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO AVENIDA 68","MOBIL","AVENIDA CARRERA 68 No. 20-55 SUR","BIODIESEL EXTRA","8.940","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO AVENIDA 68","MOBIL","AVENIDA CARRERA 68 No. 20-55 SUR","GASOLINA EXTRA OXIGENADA","16.800","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO AVENIDA 68","MOBIL","AVENIDA CARRERA 68 No. 20-55 SUR","GASOLINA CORRIENTE OXIGENADA","9.490","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO AMERICANA","MOBIL","AVENIDA CALLE 13 No. 57-24","GASOLINA EXTRA OXIGENADA","17.130","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO AMERICANA","MOBIL","AVENIDA CALLE 13 No. 57-24","GASOLINA CORRIENTE OXIGENADA","9.330","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ESSO AMERICANA","MOBIL","AVENIDA CALLE 13 No. 57-24","BIODIESEL EXTRA","9.190","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICIOS AL TRANSPORTE  - SERVITRANS","MOBIL","Calle 63 Sur No.80-22","BIODIESEL EXTRA","9.099","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVICIOS AL TRANSPORTE  - SERVITRANS","MOBIL","Calle 63 Sur No.80-22","GASOLINA CORRIENTE OXIGENADA","9.279","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVIMOBIL TEUSAQUILLO","MOBIL","AVENIDA CALLE 34 No. 24 - 05","GASOLINA EXTRA OXIGENADA","9.600","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVIMOBIL TEUSAQUILLO","MOBIL","AVENIDA CALLE 34 No. 24 - 05","GASOLINA CORRIENTE OXIGENADA","9.272","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","SERVIMOBIL TEUSAQUILLO","MOBIL","AVENIDA CALLE 34 No. 24 - 05","BIODIESEL EXTRA","9.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BIOMAX SAN RAFAEL ARCANGEL","BIOMAX","CALLE 130 No. 45-34","BIODIESEL EXTRA","8.890","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BIOMAX SAN RAFAEL ARCANGEL","BIOMAX","CALLE 130 No. 45-34","GASOLINA CORRIENTE OXIGENADA","9.190","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BIOMAX SAN RAFAEL ARCANGEL","BIOMAX","CALLE 130 No. 45-34","GASOLINA EXTRA OXIGENADA","17.150","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS BIOMAX TINTAL","BIOMAX","AVENIDA CALLE 54 SUR No 89A-55","BIODIESEL EXTRA","9.147","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS BIOMAX TINTAL","BIOMAX","AVENIDA CALLE 54 SUR No 89A-55","GASOLINA CORRIENTE OXIGENADA","9.475","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN JOSE DE QUITO","TERPEL","CARRERA 30 No. 71 - 26","GASOLINA CORRIENTE OXIGENADA","9.477","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN JOSE DE QUITO","TERPEL","CARRERA 30 No. 71 - 26","BIODIESEL EXTRA","9.247","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN JOSE DE QUITO","TERPEL","CARRERA 30 No. 71 - 26","GASOLINA EXTRA OXIGENADA","16.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN JOSE DE QUITO","TERPEL","CARRERA 30 No. 71 - 26","GASOLINA EXTRA OXIGENADA","16.570","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN JOSE DE QUITO","TERPEL","CARRERA 30 No. 71 - 26","GASOLINA CORRIENTE OXIGENADA","9.477","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN JOSE DE QUITO","TERPEL","CARRERA 30 No. 71 - 26","BIODIESEL EXTRA","9.247","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COUNTRY","MOBIL","AVENIDA 19 No. 127C-50","GASOLINA EXTRA OXIGENADA","16.230","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COUNTRY","MOBIL","AVENIDA 19 No. 127C-50","GASOLINA CORRIENTE OXIGENADA","9.284","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COUNTRY","MOBIL","AVENIDA 19 No. 127C-50","BIODIESEL EXTRA","9.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO SAN RAFAEL","BIOMAX","TRANSVERSAL 46 No.5C-23","BIODIESEL EXTRA","9.235","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO SAN RAFAEL","BIOMAX","TRANSVERSAL 46 No.5C-23","GASOLINA CORRIENTE OXIGENADA","9.479","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","COMPAÑIA MULTINACIONAL DE TRANSPORTE MASIVO SAS CMTM SAS O CONNEXION MOVIL","TERPEL","AVENIDA CALLE 57R SUR No. 72F-50","BIODIESEL EXTRA","7.924","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO CORDOBA 137 A","MOBIL","AVENIDA CALLE 138 No. 53A-01","GASOLINA CORRIENTE OXIGENADA","9.450","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO CORDOBA 137 A","MOBIL","AVENIDA CALLE 138 No. 53A-01","BIODIESEL EXTRA","8.799","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PETROBRAS LA PALMA","PETROBRAS","CARRERA 68 No. 13-87","GASOLINA EXTRA OXIGENADA","16.490","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PETROBRAS LA PALMA","PETROBRAS","CARRERA 68 No. 13-87","GASOLINA CORRIENTE OXIGENADA","8.759","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS PETROBRAS LA PALMA","PETROBRAS","CARRERA 68 No. 13-87","BIODIESEL EXTRA","8.689","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ARBOSERVICE","TEXACO","CALLE 13 No. 65-18","GASOLINA EXTRA OXIGENADA","16.950","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ARBOSERVICE","TEXACO","CALLE 13 No. 65-18","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO ARBOSERVICE","TEXACO","CALLE 13 No. 65-18","BIODIESEL EXTRA","9.150","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO NQS","TEXACO","Avenida 30 No 75-56","GASOLINA EXTRA OXIGENADA","15.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO NQS","TEXACO","Avenida 30 No 75-56","GASOLINA EXTRA OXIGENADA","16.490","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO NQS","TEXACO","Avenida 30 No 75-56","GASOLINA CORRIENTE OXIGENADA","9.280","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO NQS","TEXACO","Avenida 30 No 75-56","GASOLINA CORRIENTE OXIGENADA","9.280","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ORION","MOBIL","AUTOPISTA NORTE No. 166-73","GASOLINA CORRIENTE OXIGENADA","9.237","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ORION","MOBIL","AUTOPISTA NORTE No. 166-73","BIODIESEL EXTRA","10.299","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS ORION","MOBIL","AUTOPISTA NORTE No. 166-73","GASOLINA EXTRA OXIGENADA","16.449","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ ANTARES","TEXACO","AUTOPISTA NORTE No 222-79","BIODIESEL EXTRA","9.150","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ ANTARES","TEXACO","AUTOPISTA NORTE No 222-79","GASOLINA EXTRA OXIGENADA","16.250","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ ANTARES","TEXACO","AUTOPISTA NORTE No 222-79","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS LA 17","MOBIL","CARRERA 27 N° 16 - 51 SUR","GASOLINA CORRIENTE OXIGENADA","9.100","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS LA 17","MOBIL","CARRERA 27 N° 16 - 51 SUR","BIODIESEL EXTRA","8.999","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO 40","TEXACO","AVENIDA CALLE 26 SUR No.52-57","BIODIESEL EXTRA","9.244","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO 40","TEXACO","AVENIDA CALLE 26 SUR No.52-57","GASOLINA CORRIENTE OXIGENADA","9.430","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO 40","TEXACO","AVENIDA CALLE 26 SUR No.52-57","GASOLINA EXTRA OXIGENADA","16.600","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","BIODIESEL EXTRA","9.940","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","GASOLINA CORRIENTE OXIGENADA","11.770","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","BIODIESEL EXTRA","9.940","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","GASOLINA EXTRA OXIGENADA","9.540","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","BIODIESEL EXTRA","9.940","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","GASOLINA EXTRA OXIGENADA","17.770","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","GASOLINA EXTRA OXIGENADA","17.770","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","GASOLINA CORRIENTE OXIGENADA","9.380","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION SAN NICOLAS","BIOMAX","CALLE 116 No. 60-97","GASOLINA CORRIENTE OXIGENADA","9.540","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIONDE SERVICIO LAS FLORES","MOBIL","Calle 25 Sur No.86-50","GASOLINA CORRIENTE OXIGENADA","8.958","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIONDE SERVICIO LAS FLORES","MOBIL","Calle 25 Sur No.86-50","BIODIESEL EXTRA","8.786","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIONDE SERVICIO LAS FLORES","MOBIL","Calle 25 Sur No.86-50","BIODIESEL EXTRA","8.786","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIONDE SERVICIO LAS FLORES","MOBIL","Calle 25 Sur No.86-50","GASOLINA CORRIENTE OXIGENADA","8.978","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO CIUDAD BOLIVAR","TEXACO","DIAGONAL  62 SUR No. 21A-36","BIODIESEL EXTRA","9.120","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TEXACO CIUDAD BOLIVAR","TEXACO","DIAGONAL  62 SUR No. 21A-36","GASOLINA CORRIENTE OXIGENADA","9.330","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO CARRERA 50","PETROMIL","CARRERA 50 No. 18A-15","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO CARRERA 50","PETROMIL","CARRERA 50 No. 18A-15","BIODIESEL EXTRA","9.150","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO LA JUANA","PETROBRAS","AVENIDA CALLE 145 No. 94D-95","GASOLINA CORRIENTE OXIGENADA","8.749","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO LA JUANA","PETROBRAS","AVENIDA CALLE 145 No. 94D-95","BIODIESEL EXTRA","8.539","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL 27 SUR","TEXACO","CALLE 27 SUR No. 15-05","GASOLINA EXTRA OXIGENADA","16.350","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL 27 SUR","TEXACO","CALLE 27 SUR No. 15-05","GASOLINA CORRIENTE OXIGENADA","9.557","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL 27 SUR","TEXACO","CALLE 27 SUR No. 15-05","BIODIESEL EXTRA","9.515","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL 27 SUR","TEXACO","CALLE 27 SUR No. 15-05","GASOLINA EXTRA OXIGENADA","16.750","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL 27 SUR","TEXACO","CALLE 27 SUR No. 15-05","BIODIESEL EXTRA","9.515","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO COMBUSCOL 27 SUR","TEXACO","CALLE 27 SUR No. 15-05","GASOLINA CORRIENTE OXIGENADA","9.557","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL PONTEVEDRA","TERPEL","CARRERA 72 No. 83-50 LOTE B","BIODIESEL EXTRA","9.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL PONTEVEDRA","TERPEL","CARRERA 72 No. 83-50 LOTE B","BIOACEM AL 9%","8.690","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL PONTEVEDRA","TERPEL","CARRERA 72 No. 83-50 LOTE B","GASOLINA EXTRA OXIGENADA","16.340","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","EDS TERPEL PONTEVEDRA","TERPEL","CARRERA 72 No. 83-50 LOTE B","GASOLINA CORRIENTE OXIGENADA","8.840","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN CARLOS DEL SUR","BIOMAX","AVENIDA CARACAS No.50-73 Sur","BIODIESEL EXTRA","8.958","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO SAN CARLOS DEL SUR","BIOMAX","AVENIDA CARACAS No.50-73 Sur","GASOLINA CORRIENTE OXIGENADA","9.156","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIO DE SERVICIO PALOQUEMADO","TEXACO","AK 30 No. 18A-56","BIODIESEL EXTRA","9.850","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIO DE SERVICIO PALOQUEMADO","TEXACO","AK 30 No. 18A-56","GASOLINA CORRIENTE OXIGENADA","9.570","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIO DE SERVICIO PALOQUEMADO","TEXACO","AK 30 No. 18A-56","GASOLINA EXTRA OXIGENADA","16.350","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ ROOSVELT","TERPEL","AVENIDA  CARRERAA 14 No. 15-47 SUR","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ ROOSVELT","TERPEL","AVENIDA  CARRERAA 14 No. 15-47 SUR","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ SANTANDER","TERPEL","CARRERA 27 No. 31C-63 SUR","BIODIESEL EXTRA","9.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO AUTOMOTRIZ SANTANDER","TERPEL","CARRERA 27 No. 31C-63 SUR","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TINTALITO","TERPEL","AVENIDA CARRERA 86 No. 40 B-69 SUR","BIODIESEL EXTRA","8.790","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO TINTALITO","TERPEL","AVENIDA CARRERA 86 No. 40 B-69 SUR","GASOLINA CORRIENTE OXIGENADA","8.937","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","BIODIESEL EXTRA","9.169","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","BIODIESEL EXTRA","9.169","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","GASOLINA CORRIENTE OXIGENADA","8.799","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","BIODIESEL EXTRA","9.169","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","GASOLINA EXTRA OXIGENADA","16.099","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","GASOLINA EXTRA OXIGENADA","16.499","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","GASOLINA EXTRA OXIGENADA","16.499","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","GASOLINA CORRIENTE OXIGENADA","8.799","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO TERPEL BAZAR 134","TERPEL","Carrera 49 No 132-40","GASOLINA CORRIENTE OXIGENADA","8.799","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO PORTAL DE LAS PRIMAVERAS NO. 1","PETROMIL","AVENIDA CALLE 72 No 68 H - 56","GASOLINA CORRIENTE OXIGENADA","9.290","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO PORTAL DE LAS PRIMAVERAS NO. 1","PETROMIL","AVENIDA CALLE 72 No 68 H - 56","GASOLINA EXTRA OXIGENADA","12.000","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACIÓN DE SERVICIO PORTAL DE LAS PRIMAVERAS NO. 1","PETROMIL","AVENIDA CALLE 72 No 68 H - 56","BIODIESEL EXTRA","9.230","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL SANTAMARIA DEL LAGO","MOBIL","CARRERA 73A No. 71A-83","GASOLINA CORRIENTE OXIGENADA","9.069","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION DE SERVICIO MOBIL SANTAMARIA DEL LAGO","MOBIL","CARRERA 73A No. 71A-83","BIODIESEL EXTRA","8.799","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BRIO CARACAS 71","BIOMAX","AK 14 No. 71 - 51","BIODIESEL EXTRA","9.070","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BRIO CARACAS 71","BIOMAX","AK 14 No. 71 - 51","GASOLINA EXTRA OXIGENADA","17.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BRIO CARACAS 71","BIOMAX","AK 14 No. 71 - 51","BIODIESEL EXTRA","9.070","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BRIO CARACAS 71","BIOMAX","AK 14 No. 71 - 51","GASOLINA CORRIENTE OXIGENADA","9.370","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BRIO CARACAS 71","BIOMAX","AK 14 No. 71 - 51","GASOLINA EXTRA OXIGENADA","17.170","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION BRIO CARACAS 71","BIOMAX","AK 14 No. 71 - 51","GASOLINA CORRIENTE OXIGENADA","8.990","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION EL PINO 73","TEXACO","CALLE 73 No 11-94","GASOLINA EXTRA OXIGENADA","16.320","A"
"2.022","2","11","BOGOTA D.C.","11.001","BOGOTA  D.C.","ESTACION EL PINO 73","TEXACO","CALLE 73 No 11-94","GASOLINA CORRIENTE OXIGENADA","9.570","A"
